"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0411","GENE0411_HUMAN","P21962","Protein GENE0411",-0.2057,1,0.993144,0,0.003,4,6,TRUE,FALSE,FALSE
"GENE2465","GENE2465_HUMAN","P57212","Protein GENE2465",0.6403,1,0.788341,0,0.1033,5,6,FALSE,FALSE,FALSE
"GENE0028","GENE0028_HUMAN","P56590","Protein GENE0028",-0.3149,0.5443,0.191031,0.5229,0.7189,5,6,FALSE,FALSE,FALSE
"GENE2026","GENE2026_HUMAN","P42153","Protein GENE2026",0.2682,1,0.588018,0,0.2306,2,2,FALSE,FALSE,FALSE
"GENE2771","GENE2771_HUMAN","P26985","Protein GENE2771",0.0869,1,0.7336,0,0.1345,3,5,FALSE,FALSE,FALSE
"GENE2290","GENE2290_HUMAN","P12972","Protein GENE2290",-0.6022,1,0.824015,0,0.0841,3,2,FALSE,FALSE,FALSE
"GENE1638","GENE1638_HUMAN","P67901","Protein GENE1638",-0.1579,1,0.347702,0,0.4588,5,5,TRUE,FALSE,FALSE
"GENE2294","GENE2294_HUMAN","P05978","Protein GENE2294",0.0215,0.225801,0.140503,0.6025,0.8523,3,5,FALSE,FALSE,FALSE
"GENE2270","GENE2270_HUMAN","P91076","Protein GENE2270",-0.1014,1,0.712696,0,0.1471,2,3,FALSE,FALSE,FALSE
"GENE2295","GENE2295_HUMAN","P39330","Protein GENE2295",0.3266,1,0.595236,0,0.2253,4,5,FALSE,FALSE,FALSE
"GENE0977","GENE0977_HUMAN","P27170","Protein GENE0977",-0.1122,0.55632,0.176964,0.5532,0.7521,6,3,FALSE,FALSE,FALSE
"GENE0351","GENE0351_HUMAN","P85703","Protein GENE0351",3.3097,0.060013,0.041131,1.0886,1.3858,4,4,FALSE,FALSE,TRUE
"GENE2722","GENE2722_HUMAN","P13108","Protein GENE2722",0.6825,0.485365,0.280617,0,0.5519,3,5,FALSE,FALSE,FALSE
"GENE2725","GENE2725_HUMAN","P74719","Protein GENE2725",-2.5398,0.082741,0.022934,1.0898,1.6395,3,5,FALSE,FALSE,TRUE
"GENE2133","GENE2133_HUMAN","P38532","Protein GENE2133",4.4265,0.123719,0.034114,1.1627,1.4671,3,4,FALSE,FALSE,TRUE
"GENE2292","GENE2292_HUMAN","P47874","Protein GENE2292",-0.4542,1,0.768244,0,0.1145,4,2,FALSE,FALSE,FALSE
"GENE0485","GENE0485_HUMAN","P14989","Protein GENE0485",-0.2788,0.93232,0.605782,0,0.2177,6,4,FALSE,FALSE,FALSE
"GENE2737","GENE2737_HUMAN","P66608","Protein GENE2737",-0.4998,1,0.991427,0,0.0037,3,2,FALSE,FALSE,FALSE
"GENE2635","GENE2635_HUMAN","P49045","Protein GENE2635",0.2425,1,0.499406,0,0.3015,4,2,FALSE,FALSE,FALSE
"GENE0491","GENE0491_HUMAN","P44886","Protein GENE0491",0.0495,0.968301,0.514259,0.0503,0.2888,6,4,FALSE,TRUE,FALSE
"GENE0905","GENE0905_HUMAN","P33782","Protein GENE0905",0.2179,1,0.595849,0,0.2249,3,4,FALSE,FALSE,FALSE
"GENE0135","GENE0135_HUMAN","P92037","Protein GENE0135",0.4391,1,0.87017,0,0.0604,4,4,FALSE,FALSE,FALSE
"GENE0666","GENE0666_HUMAN","P88466","Protein GENE0666",0.4389,1,0.68423,0,0.1648,3,6,FALSE,TRUE,FALSE
"GENE0735","GENE0735_HUMAN","P40287","Protein GENE0735",-4.1613,0.092639,0.035651,1.0174,1.4479,2,5,FALSE,FALSE,TRUE
"GENE1620","GENE1620_HUMAN","P72112","Protein GENE1620",0.5105,1,0.559071,0,0.2525,6,3,FALSE,FALSE,FALSE
"GENE2406","GENE2406_HUMAN","P70660","Protein GENE2406",-0.4066,1,0.557177,0,0.254,2,3,FALSE,FALSE,FALSE
"GENE1671","GENE1671_HUMAN","P75301","Protein GENE1671",0.6148,0.019248,0.009851,1.3157,2.0065,5,3,FALSE,FALSE,TRUE
"GENE1189","GENE1189_HUMAN","P79215","Protein GENE1189",0.2422,0.25259,0.079834,0.5885,1.0978,2,3,FALSE,FALSE,FALSE
"GENE0304","GENE0304_HUMAN","P17997","Protein GENE0304",0.2017,1,0.935428,0,0.029,2,5,FALSE,FALSE,FALSE
"GENE0860","GENE0860_HUMAN","P45044","Protein GENE0860",-0.0969,0.691926,0.247534,0,0.6064,3,3,FALSE,FALSE,FALSE
"GENE2845","GENE2845_HUMAN","P30095","Protein GENE2845",-0.2868,1,0.463067,0,0.3344,4,3,FALSE,FALSE,FALSE
"GENE0751","GENE0751_HUMAN","P44068","Protein GENE0751",0.0563,0.753124,0.339207,0,0.4695,3,5,FALSE,FALSE,FALSE
"GENE0263","GENE0263_HUMAN","P34323","Protein GENE0263",-0.2117,0.295293,0.082379,1.0511,1.0842,5,3,FALSE,FALSE,FALSE
"GENE2754","GENE2754_HUMAN","P11080","Protein GENE2754",0.3434,0.348206,0.084812,0.5818,1.0715,6,6,FALSE,FALSE,FALSE
"GENE1248","GENE1248_HUMAN","P53480","Protein GENE1248",0.0809,1,0.448873,0.1569,0.3479,4,4,FALSE,FALSE,FALSE
"GENE0330","GENE0330_HUMAN","P23765","Protein GENE0330",-0.7267,0.407818,0.357182,0,0.4471,5,2,FALSE,TRUE,FALSE
"GENE2891","GENE2891_HUMAN","P08144","Protein GENE2891",-0.2491,0.219835,0.073717,1.0372,1.1324,5,4,FALSE,FALSE,FALSE
"GENE0220","GENE0220_HUMAN","P11030","Protein GENE0220",-0.728,0.683282,0.213428,0.0451,0.6707,3,4,FALSE,TRUE,FALSE
"GENE1479","GENE1479_HUMAN","P42934","Protein GENE1479",-0.4449,0.435728,0.218893,0.0263,0.6598,6,2,FALSE,FALSE,FALSE
"GENE0949","GENE0949_HUMAN","P54017","Protein GENE0949",0.2888,0.595144,0.416451,0,0.3804,5,6,FALSE,FALSE,FALSE
"GENE1746","GENE1746_HUMAN","P72271","Protein GENE1746",-0.5233,1,0.753749,0,0.1228,6,6,FALSE,FALSE,FALSE
"GENE2145","GENE2145_HUMAN","P87566","Protein GENE2145",0.28,0.281167,0.074404,0.7378,1.1284,3,5,FALSE,FALSE,FALSE
"GENE0239","GENE0239_HUMAN","P88233","Protein GENE0239",0.242,1,0.756428,0,0.1212,4,2,FALSE,FALSE,FALSE
"GENE0875","GENE0875_HUMAN","P25159","Protein GENE0875",0.4344,1,0.46186,0,0.3355,2,4,FALSE,FALSE,FALSE
"GENE1454","GENE1454_HUMAN","P87222","Protein GENE1454",0.6234,0.704854,0.245281,0.0522,0.6103,2,3,FALSE,FALSE,FALSE
"GENE2065","GENE2065_HUMAN","P58207","Protein GENE2065",0.0261,1,0.487536,0,0.312,3,5,FALSE,FALSE,FALSE
"ZNF598","ZNF598_HUMAN","P94459","Protein ZNF598",2.474,0.030315,0.028171,0.9958,1.5502,4,6,FALSE,FALSE,TRUE
"GENE2799","GENE2799_HUMAN","P30144","Protein GENE2799",0.1596,0.872003,0.175349,0.0837,0.7561,3,5,FALSE,FALSE,FALSE
"GENE1063","GENE1063_HUMAN","P15277","Protein GENE1063",0.4354,1,0.705062,0,0.1518,5,5,FALSE,FALSE,FALSE
"GENE0849","GENE0849_HUMAN","P37134","Protein GENE0849",-0.1006,1,0.911765,0,0.0401,5,6,FALSE,TRUE,FALSE
"GENE2810","GENE2810_HUMAN","P72176","Protein GENE2810",-0.6542,0.608904,0.203888,0.1023,0.6906,5,4,FALSE,TRUE,FALSE
"GENE1096","GENE1096_HUMAN","P88559","Protein GENE1096",-0.1131,1,0.863334,0,0.0638,6,6,FALSE,FALSE,FALSE
"GENE2796","GENE2796_HUMAN","P29763","Protein GENE2796",-0.5366,1,0.839256,0,0.0761,3,4,FALSE,FALSE,FALSE
"GENE2297","GENE2297_HUMAN","P15527","Protein GENE2297",0.6429,0.875453,0.362242,0,0.441,3,4,FALSE,FALSE,FALSE
"GENE1232","GENE1232_HUMAN","P07416","Protein GENE1232",-0.3787,1,0.349603,0.1627,0.4564,3,2,TRUE,FALSE,FALSE
"GENE2757","GENE2757_HUMAN","P66033","Protein GENE2757",0.0206,1,0.977707,0,0.0098,2,3,FALSE,TRUE,FALSE
"GENE0333","GENE0333_HUMAN","P00484","Protein GENE0333",1.0392,1,0.265078,0.0762,0.5766,4,3,FALSE,FALSE,FALSE
"GENE0601","GENE0601_HUMAN","P36218","Protein GENE0601",0.5021,1,0.600076,0,0.2218,6,4,FALSE,FALSE,FALSE
"GENE1893","GENE1893_HUMAN","P09006","Protein GENE1893",-0.2044,1,0.674332,0,0.1711,5,5,FALSE,FALSE,FALSE
"GENE1711","GENE1711_HUMAN","P24103","Protein GENE1711",0.8666,1,0.672399,0,0.1724,2,5,FALSE,FALSE,FALSE
"GENE1235","GENE1235_HUMAN","P28994","Protein GENE1235",-0.3855,0.612166,0.450326,0.2466,0.3465,2,2,FALSE,FALSE,FALSE
"GENE1033","GENE1033_HUMAN","P90192","Protein GENE1033",0.762,0.006352,0.004638,1.6361,2.3336,3,6,FALSE,FALSE,TRUE
"GENE2900","GENE2900_HUMAN","P45037","Protein GENE2900",0.1136,1,0.373267,0,0.428,5,6,FALSE,FALSE,FALSE
"GENE1762","GENE1762_HUMAN","P71415","Protein GENE1762",-0.1504,0.756019,0.431703,0,0.3648,5,5,FALSE,TRUE,FALSE
"GENE0719","GENE0719_HUMAN","P37883","Protein GENE0719",0.0855,1,0.456229,0,0.3408,6,6,FALSE,FALSE,FALSE
"GENE0581","GENE0581_HUMAN","P21509","Protein GENE0581",-0.5119,1,0.804662,0,0.0944,3,6,TRUE,FALSE,FALSE
"GENE0392","GENE0392_HUMAN","P14042","Protein GENE0392",-0.1152,1,0.949071,0,0.0227,2,4,TRUE,FALSE,FALSE
"GENE2137","GENE2137_HUMAN","P35495","Protein GENE2137",-0.3586,0.203865,0.079318,0.6539,1.1006,5,5,FALSE,FALSE,FALSE
"GENE1827","GENE1827_HUMAN","P37492","Protein GENE1827",0.4423,1,0.669081,0,0.1745,5,5,FALSE,FALSE,FALSE
"GENE1139","GENE1139_HUMAN","P43076","Protein GENE1139",-0.4985,1,0.463566,0,0.3339,4,6,TRUE,FALSE,FALSE
"GENE0140","GENE0140_HUMAN","P54218","Protein GENE0140",-0.0489,0.124831,0.074963,0.5705,1.1252,6,4,FALSE,FALSE,FALSE
"GENE0308","GENE0308_HUMAN","P69181","Protein GENE0308",-0.348,1,0.617632,0,0.2093,6,6,FALSE,FALSE,FALSE
"DHX30","DHX30_HUMAN","P43183","Protein DHX30",4.1043,0.046265,0.013004,1.4962,1.8859,6,2,FALSE,FALSE,TRUE
"GENE1431","GENE1431_HUMAN","P40730","Protein GENE1431",-0.0621,1,0.914699,0,0.0387,2,3,FALSE,FALSE,FALSE
"GENE1791","GENE1791_HUMAN","P64257","Protein GENE1791",-0.4267,0.394886,0.087642,0.4759,1.0573,5,2,FALSE,FALSE,FALSE
"GENE1641","GENE1641_HUMAN","P54282","Protein GENE1641",-0.1812,0.265418,0.161129,0.3157,0.7928,4,3,FALSE,FALSE,FALSE
"GENE1649","GENE1649_HUMAN","P10126","Protein GENE1649",0.249,1,0.802155,0,0.0957,2,5,FALSE,TRUE,FALSE
"GENE0078","GENE0078_HUMAN","P19470","Protein GENE0078",0.1944,0.339269,0.079401,0.4051,1.1002,5,6,FALSE,FALSE,FALSE
"GENE0357","GENE0357_HUMAN","P50217","Protein GENE0357",0.4729,1,0.646688,0,0.1893,3,6,FALSE,FALSE,FALSE
"GENE0075","GENE0075_HUMAN","P61417","Protein GENE0075",0.1501,1,0.869658,0,0.0607,4,2,FALSE,FALSE,FALSE
"GENE0518","GENE0518_HUMAN","P17208","Protein GENE0518",0.2042,0.843706,0.706948,0,0.1506,5,4,FALSE,FALSE,FALSE
"GENE1745","GENE1745_HUMAN","P64749","Protein GENE1745",0.3686,1,0.648147,0,0.1883,3,2,TRUE,FALSE,FALSE
"GENE1008","GENE1008_HUMAN","P91137","Protein GENE1008",-0.0612,1,0.761745,0.0563,0.1182,6,2,FALSE,FALSE,FALSE
"GENE2604","GENE2604_HUMAN","P18084","Protein GENE2604",0.8083,1,0.887417,0,0.0519,4,3,FALSE,FALSE,FALSE
"GENE2028","GENE2028_HUMAN","P85745","Protein GENE2028",-0.1333,1,0.785033,0,0.1051,5,2,TRUE,TRUE,FALSE
"GENE1957","GENE1957_HUMAN","P06238","Protein GENE1957",-0.5309,0.479806,0.202101,0.2263,0.6944,2,6,FALSE,FALSE,FALSE
"GENE1662","GENE1662_HUMAN","P77223","Protein GENE1662",-0.1699,0.860648,0.350699,0,0.4551,3,6,FALSE,FALSE,FALSE
"GENE2588","GENE2588_HUMAN","P16629","Protein GENE2588",0.0361,1,0.348956,0,0.4572,5,6,FALSE,TRUE,FALSE
"GENE2526","GENE2526_HUMAN","P78247","Protein GENE2526",0.2756,1,0.563197,0.0415,0.2493,5,6,FALSE,FALSE,FALSE
"GENE2299","GENE2299_HUMAN","P75322","Protein GENE2299",0.1028,1,0.467637,0,0.3301,3,2,FALSE,FALSE,FALSE
"GENE2401","GENE2401_HUMAN","P47904","Protein GENE2401",0.275,0.24141,0.146007,0.3441,0.8356,5,5,FALSE,FALSE,FALSE
"GENE2206","GENE2206_HUMAN","P08890","Protein GENE2206",-0.4221,1,0.93039,0,0.0313,4,6,FALSE,FALSE,FALSE
"GENE0761","GENE0761_HUMAN","P35378","Protein GENE0761",-0.4368,1,0.959096,0,0.0181,2,4,FALSE,FALSE,FALSE
"GENE1233","GENE1233_HUMAN","P16564","Protein GENE1233",0.4603,1,0.852224,0,0.0694,2,2,TRUE,TRUE,FALSE
"GENE2515","GENE2515_HUMAN","P81368","Protein GENE2515",0.0535,0.607316,0.303592,0.4803,0.5177,3,6,FALSE,FALSE,FALSE
"GENE1741","GENE1741_HUMAN","P99127","Protein GENE1741",0.4433,0.812129,0.538739,0,0.2686,5,3,FALSE,TRUE,FALSE
"GENE1081","GENE1081_HUMAN","P74598","Protein GENE1081",0.4042,1,0.678016,0,0.1688,4,6,TRUE,FALSE,FALSE
"GENE1851","GENE1851_HUMAN","P65214","Protein GENE1851",0.8527,1,0.645524,0,0.1901,3,2,FALSE,FALSE,FALSE
"GENE2377","GENE2377_HUMAN","P48005","Protein GENE2377",-0.3193,1,0.817012,0,0.0878,2,2,FALSE,FALSE,FALSE
"GENE2430","GENE2430_HUMAN","P00227","Protein GENE2430",0.3756,0.822409,0.272069,0.0372,0.5653,5,3,TRUE,TRUE,FALSE
"GENE1381","GENE1381_HUMAN","P55386","Protein GENE1381",-0.2849,1,0.717949,0,0.1439,6,3,TRUE,FALSE,FALSE
"GENE1294","GENE1294_HUMAN","P26147","Protein GENE1294",0.4559,1,0.55837,0.0535,0.2531,6,4,FALSE,FALSE,FALSE
"GENE2564","GENE2564_HUMAN","P33471","Protein GENE2564",-0.7838,0.152543,0.077532,1.0239,1.1105,2,3,FALSE,FALSE,FALSE
"GENE0375","GENE0375_HUMAN","P72128","Protein GENE0375",0.1723,1,0.767155,0,0.1151,3,4,FALSE,FALSE,FALSE
"GENE0552","GENE0552_HUMAN","P10992","Protein GENE0552",-0.4469,1,0.452361,0,0.3445,3,5,FALSE,FALSE,FALSE
"GENE1421","GENE1421_HUMAN","P51186","Protein GENE1421",-0.1243,1,0.372078,0,0.4294,4,2,FALSE,TRUE,FALSE
"GENE1509","GENE1509_HUMAN","P56126","Protein GENE1509",-0.594,1,0.877229,0,0.0569,2,3,FALSE,FALSE,FALSE
"GENE1807","GENE1807_HUMAN","P05853","Protein GENE1807",0.2661,1,0.640594,0,0.1934,2,2,TRUE,FALSE,FALSE
"GENE1193","GENE1193_HUMAN","P80473","Protein GENE1193",0.0817,0.962106,0.217224,0.1459,0.6631,4,3,TRUE,FALSE,FALSE
"GENE0688","GENE0688_HUMAN","P24361","Protein GENE0688",-0.028,1,0.294224,0.3178,0.5313,6,2,FALSE,FALSE,FALSE
"GENE2142","GENE2142_HUMAN","P63327","Protein GENE2142",-0.0858,0.559949,0.458228,0,0.3389,2,3,FALSE,FALSE,FALSE
"GENE0528","GENE0528_HUMAN","P77084","Protein GENE0528",-0.2925,1,0.785901,0,0.1046,3,6,FALSE,FALSE,FALSE
"GENE2566","GENE2566_HUMAN","P90755","Protein GENE2566",-0.5857,0.235516,0.208906,0.283,0.68,3,5,FALSE,FALSE,FALSE
"GENE0916","GENE0916_HUMAN","P15586","Protein GENE0916",-0.3881,1,0.230876,0.1968,0.6366,5,4,FALSE,FALSE,FALSE
"GENE1029","GENE1029_HUMAN","P73880","Protein GENE1029",-0.1591,0.398172,0.393837,0.3736,0.4047,5,2,FALSE,FALSE,FALSE
"GENE0669","GENE0669_HUMAN","P61575","Protein GENE0669",0.4638,0.437193,0.109478,0.2769,0.9607,3,6,TRUE,FALSE,FALSE
"GENE1625","GENE1625_HUMAN","P48781","Protein GENE1625",0.5991,1,0.508012,0,0.2941,4,4,TRUE,TRUE,FALSE
"GENE2552","GENE2552_HUMAN","P53836","Protein GENE2552",-0.1991,1,0.358317,0,0.4457,3,6,FALSE,FALSE,FALSE
"GENE0980","GENE0980_HUMAN","P53379","Protein GENE0980",-0.4008,0.361944,0.07369,0.6934,1.1326,4,4,FALSE,FALSE,FALSE
"GENE0410","GENE0410_HUMAN","P94449","Protein GENE0410",0.5735,0.578296,0.479258,0,0.3194,4,3,TRUE,FALSE,FALSE
"GENE1792","GENE1792_HUMAN","P41680","Protein GENE1792",-0.8326,1,0.431034,0,0.3655,6,5,FALSE,FALSE,FALSE
"GENE1323","GENE1323_HUMAN","P64939","Protein GENE1323",-2.133,0.002918,0.001656,2.2896,2.7809,6,5,FALSE,FALSE,TRUE
"GENE2275","GENE2275_HUMAN","P94556","Protein GENE2275",-0.3102,1,0.944353,0,0.0249,2,3,FALSE,FALSE,FALSE
"GENE2180","GENE2180_HUMAN","P67959","Protein GENE2180",0.2322,1,0.817352,0,0.0876,3,4,FALSE,FALSE,FALSE
"GENE0517","GENE0517_HUMAN","P01968","Protein GENE0517",-0.0711,0.580231,0.16413,0.4604,0.7848,5,3,FALSE,FALSE,FALSE
"GENE2238","GENE2238_HUMAN","P88103","Protein GENE2238",0.2922,1,0.618967,0,0.2083,4,4,FALSE,FALSE,FALSE
"GENE0835","GENE0835_HUMAN","P35465","Protein GENE0835",0.3752,1,0.734837,0,0.1338,2,4,FALSE,FALSE,FALSE
"GENE0541","GENE0541_HUMAN","P29121","Protein GENE0541",-0.6128,0.229595,0.135311,0.3209,0.8687,6,2,FALSE,FALSE,FALSE
"GENE2169","GENE2169_HUMAN","P37136","Protein GENE2169",-0.1567,0.518072,0.256473,0,0.591,2,2,FALSE,FALSE,FALSE
"GENE0089","GENE0089_HUMAN","P13875","Protein GENE0089",-0.318,1,0.810314,0,0.0913,3,3,FALSE,FALSE,FALSE
"GENE2222","GENE2222_HUMAN","P57684","Protein GENE2222",0.3446,1,0.601841,0,0.2205,4,4,FALSE,TRUE,FALSE
"GENE0921","GENE0921_HUMAN","P13371","Protein GENE0921",0.1738,0.547125,0.172071,0.2412,0.7643,2,3,FALSE,FALSE,FALSE
"GENE0116","GENE0116_HUMAN","P60079","Protein GENE0116",-0.0397,0.816503,0.701967,0,0.1537,2,6,TRUE,FALSE,FALSE
"GENE2181","GENE2181_HUMAN","P65380","Protein GENE2181",-0.5893,1,0.488374,0.1333,0.3112,2,3,FALSE,FALSE,FALSE
"GENE1710","GENE1710_HUMAN","P04423","Protein GENE1710",-0.1213,1,0.6685,0.0301,0.1749,4,6,FALSE,FALSE,FALSE
"GENE1944","GENE1944_HUMAN","P63975","Protein GENE1944",0.0797,0.796738,0.37986,0.1118,0.4204,2,3,TRUE,FALSE,FALSE
"MED1","MED1_HUMAN","P81041","Protein MED1",-0.5,1,0.691856,0,0.16,2,5,FALSE,FALSE,FALSE
"GENE2655","GENE2655_HUMAN","P77659","Protein GENE2655",-0.835,0.297354,0.13155,0.513,0.8809,5,5,FALSE,FALSE,FALSE
"GENE0285","GENE0285_HUMAN","P23487","Protein GENE0285",-0.1769,1,0.834564,0,0.0785,4,5,FALSE,FALSE,FALSE
"GENE1933","GENE1933_HUMAN","P62534","Protein GENE1933",0.0681,1,0.824512,0,0.0838,6,3,TRUE,FALSE,FALSE
"GENE0951","GENE0951_HUMAN","P99426","Protein GENE0951",-0.6561,1,0.567116,0.009,0.2463,2,4,FALSE,FALSE,FALSE
"GENE0050","GENE0050_HUMAN","P17288","Protein GENE0050",-0.5743,0.998615,0.66227,0.1658,0.179,3,4,FALSE,FALSE,FALSE
"GENE0245","GENE0245_HUMAN","P43806","Protein GENE0245",0.0293,0.807792,0.330151,0.2376,0.4813,6,5,FALSE,FALSE,FALSE
"GENE2832","GENE2832_HUMAN","P20225","Protein GENE2832",-3.0613,0.031042,0.007327,1.4991,2.1351,2,3,FALSE,FALSE,TRUE
"GENE2883","GENE2883_HUMAN","P33084","Protein GENE2883",-0.0352,1,0.920079,0,0.0362,5,4,FALSE,FALSE,FALSE
"GENE1024","GENE1024_HUMAN","P94380","Protein GENE1024",-0.2825,1,0.372202,0,0.4292,2,2,FALSE,FALSE,FALSE
"GENE2458","GENE2458_HUMAN","P93968","Protein GENE2458",0.3429,0.273429,0.148351,0.3334,0.8287,2,6,FALSE,FALSE,FALSE
"GENE1548","GENE1548_HUMAN","P35340","Protein GENE1548",0.0382,1,0.55825,0,0.2532,4,2,FALSE,TRUE,FALSE
"GENE2030","GENE2030_HUMAN","P74812","Protein GENE2030",0.0862,0.619179,0.297059,0.471,0.5272,6,2,FALSE,FALSE,FALSE
"GENE1250","GENE1250_HUMAN","P47686","Protein GENE1250",0.1443,0.859217,0.23256,0,0.6335,3,2,FALSE,FALSE,FALSE
"GENE0540","GENE0540_HUMAN","P98580","Protein GENE0540",0.176,0.845104,0.22652,0.2837,0.6449,3,4,FALSE,FALSE,FALSE
"GENE0143","GENE0143_HUMAN","P00376","Protein GENE0143",-0.1834,1,0.700586,0,0.1545,2,3,FALSE,FALSE,FALSE
"GENE2638","GENE2638_HUMAN","P62530","Protein GENE2638",0.2848,1,0.968881,0,0.0137,4,4,FALSE,FALSE,FALSE
"GENE2483","GENE2483_HUMAN","P93980","Protein GENE2483",-1.923,0.021894,0.015309,1.2344,1.8151,5,3,FALSE,FALSE,TRUE
"GENE1082","GENE1082_HUMAN","P80667","Protein GENE1082",-0.1633,1,0.70343,0,0.1528,6,5,TRUE,FALSE,FALSE
"GENE0806","GENE0806_HUMAN","P16639","Protein GENE0806",-0.3255,0.951331,0.241849,0.1698,0.6165,6,3,FALSE,FALSE,FALSE
"GENE1612","GENE1612_HUMAN","P42415","Protein GENE1612",-0.5634,1,0.762353,0,0.1178,4,5,FALSE,FALSE,FALSE
"GENE1810","GENE1810_HUMAN","P13717","Protein GENE1810",-0.7123,0.294339,0.06229,0.8859,1.2056,4,4,TRUE,FALSE,FALSE
"GENE0131","GENE0131_HUMAN","P67658","Protein GENE0131",0.1262,0.756594,0.193639,0.0816,0.713,5,2,FALSE,FALSE,FALSE
"GENE1566","GENE1566_HUMAN","P84770","Protein GENE1566",0.5835,1,0.401922,0,0.3959,6,5,FALSE,FALSE,FALSE
"GENE2811","GENE2811_HUMAN","P51637","Protein GENE2811",-0.025,0.348874,0.328391,0.164,0.4836,3,5,FALSE,FALSE,FALSE
"GENE0513","GENE0513_HUMAN","P76359","Protein GENE0513",-0.1666,0.713026,0.579486,0.1134,0.237,3,2,FALSE,TRUE,FALSE
"GENE2777","GENE2777_HUMAN","P58050","Protein GENE2777",-0.367,1,0.872879,0,0.059,4,5,FALSE,FALSE,FALSE
"GENE2018","GENE2018_HUMAN","P64426","Protein GENE2018",-0.1974,1,0.877791,0,0.0566,2,4,FALSE,FALSE,FALSE
"GENE1198","GENE1198_HUMAN","P84723","Protein GENE1198",0.2553,1,0.726659,0,0.1387,2,6,FALSE,FALSE,FALSE
"GENE0199","GENE0199_HUMAN","P73262","Protein GENE0199",0.1631,0.858069,0.474938,0,0.3234,2,2,FALSE,FALSE,FALSE
"GENE1268","GENE1268_HUMAN","P36525","Protein GENE1268",0.3803,1,0.868717,0,0.0611,4,6,FALSE,FALSE,FALSE
"GENE0092","GENE0092_HUMAN","P61802","Protein GENE0092",-0.1225,0.300541,0.062867,0.8008,1.2016,3,6,FALSE,FALSE,FALSE
"GENE0032","GENE0032_HUMAN","P83040","Protein GENE0032",0.0468,1,0.976089,0,0.0105,4,2,FALSE,FALSE,FALSE
"GENE1292","GENE1292_HUMAN","P05151","Protein GENE1292",2.0978,0.178407,0.044337,1.1283,1.3532,6,2,FALSE,FALSE,TRUE
"GENE1018","GENE1018_HUMAN","P88896","Protein GENE1018",0.3985,0.874667,0.577353,0,0.2386,4,6,FALSE,FALSE,FALSE
"GENE2710","GENE2710_HUMAN","P78908","Protein GENE2710",0.2439,0.717899,0.367197,0,0.4351,6,6,FALSE,FALSE,FALSE
"GENE1703","GENE1703_HUMAN","P57083","Protein GENE1703",0.8163,0.473748,0.124234,0.5235,0.9058,2,6,FALSE,FALSE,FALSE
"GENE1449","GENE1449_HUMAN","P66423","Protein GENE1449",-0.4736,1,0.951339,0,0.0217,2,4,FALSE,FALSE,FALSE
"GENE0458","GENE0458_HUMAN","P38347","Protein GENE0458",-0.0058,1,0.802187,0,0.0957,3,6,FALSE,FALSE,FALSE
"GENE0988","GENE0988_HUMAN","P48818","Protein GENE0988",-0.14,1,0.694201,0,0.1585,6,2,FALSE,TRUE,FALSE
"GENE1951","GENE1951_HUMAN","P61454","Protein GENE1951",0.1549,1,0.821103,0,0.0856,2,6,FALSE,FALSE,FALSE
"GENE0756","GENE0756_HUMAN","P17942","Protein GENE0756",-0.4482,0.554471,0.434228,0,0.3623,2,2,FALSE,FALSE,FALSE
"GENE0451","GENE0451_HUMAN","P23011","Protein GENE0451",-0.2093,0.707095,0.295241,0,0.5298,5,6,FALSE,FALSE,FALSE
"GENE1712","GENE1712_HUMAN","P77429","Protein GENE1712",0.0616,0.163736,0.151014,0.5193,0.821,2,5,FALSE,FALSE,FALSE
"GENE2472","GENE2472_HUMAN","P84876","Protein GENE2472",-0.3433,1,0.405711,0,0.3918,3,4,FALSE,FALSE,FALSE
"GENE2579","GENE2579_HUMAN","P70677","Protein GENE2579",-0.3253,1,0.909657,0,0.0411,5,4,FALSE,FALSE,FALSE
"GENE0924","GENE0924_HUMAN","P44298","Protein GENE0924",0.0608,0.267329,0.115373,0.5098,0.9379,4,4,FALSE,FALSE,FALSE
"GENE2047","GENE2047_HUMAN","P67793","Protein GENE2047",0.1517,0.357208,0.093386,0.4853,1.0297,4,6,FALSE,FALSE,FALSE
"GENE0795","GENE0795_HUMAN","P01669","Protein GENE0795",-0.1341,1,0.930389,0,0.0313,6,6,FALSE,FALSE,FALSE
"GENE0049","GENE0049_HUMAN","P24835","Protein GENE0049",0.1871,1,0.597472,0,0.2237,5,5,FALSE,FALSE,FALSE
"GENE2158","GENE2158_HUMAN","P43130","Protein GENE2158",0.1177,1,0.620907,0,0.207,4,3,FALSE,TRUE,FALSE
"GENE2414","GENE2414_HUMAN","P09316","Protein GENE2414",0.1516,1,0.657085,0,0.1824,2,2,FALSE,FALSE,FALSE
"GENE0791","GENE0791_HUMAN","P51438","Protein GENE0791",0.8966,1,0.363197,0.0409,0.4399,5,2,FALSE,FALSE,FALSE
"GENE0776","GENE0776_HUMAN","P36545","Protein GENE0776",-0.4281,1,0.500668,0,0.3004,6,6,FALSE,FALSE,FALSE
